uniqueid,osmid_u,osmid_v,length,lanes,speed_mph,u,v,lane_mile,taz_u,taz_v,taz
167435,65334199,65322300,178.67300000000003,2,25,92536,91564,0.2220450619508619,118.0,118.0,118.0
167436,65334199,65334198,178.405,2,25,92536,92535,0.22171200616401757,118.0,117.0,Boundary
167437,65334198,65334199,178.405,2,25,92535,92536,0.22171200616401757,117.0,118.0,Boundary
167438,65334198,65302182,177.858,2,25,92535,89450,0.22103222439012268,117.0,117.0,117.0
167439,65334198,65365866,96.448,1,20,92535,94438,0.05993015770440056,117.0,100.0,Boundary
167440,65334198,65365911,96.0,1,20,92535,94442,0.05965178271838145,117.0,117.0,117.0
167441,65334219,65315830,66.859,3,25,92537,90940,0.12463307939900829,106.0,106.0,106.0
167442,65334219,267455051,34.069,2,20,92537,162735,0.042339095529844537,106.0,106.0,106.0
167444,65334467,65315465,192.596,1,20,92538,90908,0.11967390358780619,17.0,17.0,17.0
167445,65334467,65317058,98.342,1,20,92538,91048,0.0611070376676153,17.0,17.0,17.0
167446,65334467,260193222,137.96200000000002,1,20,92538,161287,0.08572582549368066,17.0,109.0,Boundary
167447,65334473,260193330,108.176,2,25,92539,161289,0.134435234319659,109.0,109.0,109.0
167448,65334473,65325061,276.855,2,20,92539,91811,0.34406029801036453,109.0,109.0,109.0
167449,65334473,65300049,276.532,2,20,92539,89296,0.3436588912224887,109.0,18.0,Boundary
167450,65334510,65363153,108.69,1,25,92540,94340,0.0675370027464675,13.0,14.0,Boundary
167451,65334510,65306795,192.024,4,25,92540,89988,0.47727391352977,13.0,16.0,Boundary
167452,65334510,65317030,278.098,1,25,92540,91045,0.17280251531683796,13.0,12.0,Boundary
167453,65334523,4627636303,34.466,3,30,92541,216823,0.06424869822411672,16.0,16.0,16.0
167454,65334523,4627635288,270.465,2,20,92541,216821,0.33611915443597995,16.0,16.0,16.0
167455,65334523,300759042,123.484,3,30,92541,165686,0.2301887730373942,16.0,16.0,16.0
167460,65334565,65324124,75.447,1,20,92544,91715,0.04688070886201797,133.0,133.0,133.0
167461,65334565,65314250,107.105,1,20,92544,90821,0.06655212695887756,133.0,133.0,133.0
167462,65334565,2020113650,166.155,2,20,92544,196250,0.2064883741160973,133.0,130.0,Boundary
167463,65334567,65314250,200.177,1,20,92545,90821,0.12438453030434837,133.0,133.0,133.0
167464,65334567,65360819,82.618,1,20,92545,94203,0.051336572756533735,133.0,131.0,Boundary
167465,65334567,65333322,201.567,1,20,92545,92450,0.1252482384082916,133.0,133.0,133.0
167466,65334567,65314914,82.13999999999999,1,20,92545,90876,0.05103955658841512,133.0,133.0,133.0
167467,65334572,65314940,81.40899999999999,1,20,92546,90879,0.05058533311792412,133.0,133.0,133.0
167468,65334572,65334576,138.13,1,20,92546,92547,0.0858302161134378,133.0,133.0,133.0
167469,65334572,65301709,263.056,1,20,92546,89408,0.16345582661215155,133.0,133.0,133.0
167470,65334576,65334572,138.13,1,20,92547,92546,0.0858302161134378,133.0,133.0,133.0
167471,65334576,65360820,82.352,1,20,92547,94204,0.051171287608584894,133.0,131.0,Boundary
167472,65334576,65314953,80.71799999999998,1,20,92547,90880,0.05015596455689909,133.0,133.0,133.0
167473,65334604,65360636,63.315,1,20,92548,94189,0.03934221482098252,138.0,138.0,138.0
167474,65334604,65306182,162.876,1,20,92548,89915,0.10120670585457393,138.0,138.0,138.0
167475,65334604,65353956,62.3,1,20,92548,93818,0.03871152149328296,138.0,138.0,138.0
167476,65334606,65334608,140.491,1,20,92549,92550,0.08729727714466802,138.0,138.0,138.0
167477,65334606,65337486,91.642,1,20,92549,92785,0.05694384033206159,138.0,138.0,138.0
167478,65334606,65337484,91.415,1,20,92549,92784,0.056802788720842094,138.0,138.0,138.0
167479,65334606,65306182,84.13399999999999,1,20,92549,89915,0.052278573825294834,138.0,138.0,138.0
167480,65334608,65334606,140.491,1,20,92550,92549,0.08729727714466802,138.0,138.0,138.0
167481,65334608,65366246,91.281,1,20,92550,94449,0.05671952477413102,138.0,138.0,138.0
167482,65334608,65360643,90.765,1,20,92550,94190,0.056398896442019716,138.0,138.0,138.0
167483,65334611,65301746,29.785,1,20,92551,89413,0.018507586961114496,158.0,158.0,158.0
167484,65334641,360423918,21.07,1,20,92552,170765,0.01309232356121143,127.0,127.0,127.0
167485,65334641,358888595,751.6269999999997,2,45,92552,170720,0.9340810518597683,127.0,127.0,127.0
167486,65334641,300756001,20.1,2,25,92552,165684,0.024979184013322234,127.0,127.0,127.0
167491,65334688,356721215,232.941,2,50,92553,170629,0.2894863732958853,133.0,133.0,133.0
167492,65334688,665553804,529.182,1,25,92553,181176,0.3288192675258181,133.0,134.0,Boundary
167498,65334829,258968248,150.099,1,20,92554,160882,0.09326742639839934,99.0,99.0,99.0
167499,65334829,65319643,41.518,1,20,92554,91321,0.02579815328022668,99.0,100.0,Boundary
167500,65334829,65334833,90.03,1,20,92554,92555,0.055942187480582106,99.0,99.0,99.0
167501,65334833,65318650,139.713,1,20,92555,91270,0.08681384915555446,99.0,99.0,99.0
167502,65334833,65334836,89.96700000000001,1,20,92555,92556,0.05590304099817318,99.0,99.0,99.0
167503,65334833,65334829,90.03,1,20,92555,92554,0.055942187480582106,99.0,99.0,99.0
167504,65334836,65314847,88.068,1,20,92556,90870,0.05472305417127518,99.0,99.0,99.0
167505,65334836,65334833,89.96700000000001,1,20,92556,92555,0.05590304099817318,99.0,99.0,99.0
167506,65334836,258968249,129.214,1,20,92556,160883,0.08029005679346814,99.0,99.0,99.0
167507,65334836,65319641,62.387,1,20,92556,91320,0.038765580921371494,99.0,100.0,Boundary
167508,65334874,65288996,57.88200000000001,1,20,92557,88055,0.03596629674276412,166.0,166.0,166.0
167509,65334874,65293038,289.08,2,25,92557,88453,0.3592528614214523,166.0,166.0,166.0
167510,65334874,65334878,158.42700000000005,1,25,92557,92558,0.09844221854921897,166.0,165.0,Boundary
167511,65334878,1718841690,16.317999999999998,1,20,92558,192001,0.010139560316651546,165.0,165.0,165.0
167512,65334878,65334874,158.42700000000005,1,25,92558,92557,0.09844221854921897,165.0,166.0,Boundary
167513,65334878,65327798,155.83599999999996,1,25,92558,92034,0.09683224178855926,165.0,165.0,165.0
167514,65334887,65362698,132.36700000000002,1,20,92559,94313,0.08224924503212498,165.0,165.0,165.0
167515,65334887,939901807,142.293,1,25,92559,184015,0.08841699081611096,165.0,165.0,165.0
167516,65334887,259395664,113.586,1,25,92559,161078,0.07057924366510496,165.0,165.0,165.0
167517,65334898,65362683,83.03899999999999,1,20,92560,94311,0.0515981706786633,134.0,134.0,134.0
167518,65334898,258755559,380.528,2,25,92560,160403,0.4728994494637554,134.0,134.0,134.0
167519,65334898,65334900,125.229,2,25,92560,92561,0.15562777287583732,134.0,134.0,134.0
167520,65334900,2624373701,181.647,1,20,92561,203137,0.11287049349422745,134.0,134.0,134.0
167521,65334900,65334898,125.229,2,25,92561,92560,0.15562777287583732,134.0,134.0,134.0
167522,65334900,65314676,28.186,2,25,92561,90862,0.03502802391042291,134.0,134.0,134.0
167523,65334903,65314676,62.147,2,25,92562,90862,0.07723290292915108,134.0,134.0,134.0
167524,65334903,65329835,64.544,2,25,92562,92223,0.08021176382865025,134.0,134.0,134.0
167525,65334903,2624373700,83.57300000000002,1,20,92562,203136,0.051929983720034316,134.0,134.0,134.0
167526,65334906,65329835,29.443,2,25,92563,92223,0.03659015497036052,134.0,134.0,134.0
167527,65334906,65295665,31.39,2,25,92563,88794,0.03900978040687487,134.0,134.0,134.0
167528,65334906,65362676,100.582,1,20,92563,94310,0.062498912597710864,134.0,134.0,134.0
167529,65334912,65295665,62.795,2,25,92564,88794,0.07803820199584924,134.0,134.0,134.0
167530,65334912,65334913,58.827,2,25,92564,92565,0.07310698795779637,134.0,134.0,134.0
167531,65334912,65347148,46.206,1,20,92564,93301,0.028711148669640973,134.0,134.0,134.0
167532,65334912,65344106,103.92,1,20,92564,93131,0.06457305479264792,134.0,134.0,134.0
167533,65334913,65310703,64.454,2,25,92565,90473,0.08009991673605328,134.0,134.0,134.0
167534,65334913,65347956,42.494,1,20,92565,93427,0.02640461307119689,134.0,134.0,134.0
167535,65334913,65334912,58.827,2,25,92565,92564,0.07310698795779637,134.0,134.0,134.0
167536,65334999,297838990,42.548,1,20,92566,165487,0.02643816719897598,167.0,167.0,167.0
167537,65334999,65293038,86.415,2,25,92566,88453,0.10739185007518612,167.0,166.0,Boundary
167538,65334999,65322598,200.301,2,25,92566,91601,0.24892316104738588,167.0,167.0,167.0
167539,65335011,65322739,41.236,2,30,92567,91624,0.05124585233698286,167.0,167.0,167.0
167540,65335011,65307778,31.926,3,30,92567,90148,0.059513837970845196,167.0,167.0,167.0
167541,65335023,554160781,80.195,2,30,92568,178750,0.0996619732312625,164.0,164.0,164.0
167542,65335023,65280635,78.60300000000001,2,30,92568,87628,0.09768352243776954,164.0,164.0,164.0
167543,65335023,65313658,117.71699999999998,1,20,92568,90777,0.07314613444020529,164.0,164.0,164.0
167545,65335078,65321715,124.515,1,20,92569,91510,0.0773702263039507,134.0,134.0,134.0
167546,65335078,351962617,375.501,1,25,92569,170105,0.23332608398473909,134.0,134.0,134.0
167547,65335102,65335105,120.573,3,45,92570,92571,0.22476232492823145,127.0,127.0,127.0
167548,65335105,65320809,58.541,1,20,92571,91433,0.03637578137621634,127.0,126.0,Boundary
167549,65335105,300756001,684.3290000000002,3,45,92571,165684,1.2756701504964771,127.0,127.0,127.0
167550,65335149,3978797439,94.202,2,30,92572,211404,0.1170691090757702,128.0,128.0,128.0
167551,65335149,258967898,173.204,1,20,92572,160871,0.10762424347869314,128.0,128.0,128.0
167552,65335166,65318699,48.791,1,20,92573,91275,0.03031739719388072,123.0,128.0,Boundary
167553,65335166,288981412,80.793,1,20,92573,164496,0.05020256751214784,123.0,123.0,123.0
167554,65335166,258968254,178.489,1,20,92573,160888,0.11090819839188737,123.0,128.0,Boundary
167555,65335166,1975846054,125.839,1,20,92573,195818,0.07819292380727504,123.0,123.0,123.0
167556,65335214,65335244,349.3119999999999,1,20,92574,92575,0.21705295338461725,170.0,170.0,170.0
167557,65335214,315429873,41.577,1,20,92574,167552,0.025834814271689016,170.0,170.0,170.0
167558,65335214,65346014,74.794,1,20,92574,93217,0.04647495246498565,170.0,170.0,170.0
167559,65335214,65294676,109.671,1,20,92574,88661,0.06814656940112096,170.0,170.0,170.0
167560,65335244,65335214,349.3119999999999,1,20,92575,92574,0.21705295338461725,170.0,170.0,170.0
167561,65335244,313880571,71.255,1,20,92575,167244,0.04427591434998198,170.0,170.0,170.0
167562,65335244,65346029,75.77999999999999,1,20,92575,93218,0.04708762598332235,170.0,170.0,170.0
167563,65335254,65300069,179.46800000000005,1,20,92576,89299,0.11151652230106755,17.0,18.0,Boundary
167564,65335256,601267947,59.481,1,25,92577,179578,0.03695987174866716,18.0,18.0,18.0
167565,65335256,65284950,128.107,2,25,92577,87756,0.1592043943479936,18.0,18.0,18.0
167566,65335301,65335332,90.29,1,20,92578,92579,0.056103744392111056,173.0,173.0,173.0
167567,65335301,4044911404,76.666,1,20,92578,211861,0.04763816222799409,173.0,173.0,173.0
167568,65335301,65288238,86.319,1,20,92578,87952,0.053636273254874675,173.0,173.0,173.0
167569,65335332,65335301,90.29,1,20,92579,92578,0.056103744392111056,173.0,173.0,173.0
167571,65335358,65326726,82.226,1,20,92580,91950,0.051092994643767015,28.0,28.0,28.0
167572,65335358,65306087,99.788,2,20,92580,89889,0.12401108528962183,28.0,28.0,28.0
167581,65335441,65335444,79.211,1,20,92585,92586,0.04921955584276785,168.0,168.0,168.0
167582,65335441,554160538,69.65,1,20,92585,178746,0.04327861110765904,168.0,168.0,168.0
167583,65335441,65299741,217.428,1,20,92585,89253,0.1351038313842942,168.0,168.0,168.0
167584,65335441,65349383,199.803,1,20,92585,93533,0.12415213690084134,168.0,168.0,168.0
167585,65335444,65308642,79.238,1,20,92586,90282,0.04923633290665739,168.0,168.0,168.0
167586,65335444,65335441,79.211,1,20,92586,92585,0.04921955584276785,168.0,168.0,168.0
167587,65335444,65299746,196.826,1,20,92586,89254,0.12230231026383487,168.0,168.0,168.0
167588,65335444,65349385,199.592,1,20,92586,93534,0.12402102725340824,168.0,168.0,168.0
167589,65335446,65335448,79.115,1,20,92587,92588,0.04915990406004946,168.0,168.0,168.0
167590,65335446,65305729,79.045,1,20,92587,89850,0.04911640796848398,168.0,168.0,168.0
167591,65335446,65299756,196.891,1,20,92587,89258,0.1223426994917171,168.0,168.0,168.0
167592,65335446,65349387,198.493,1,20,92587,93535,0.1233381386158301,168.0,168.0,168.0
167593,65335448,65335451,78.869,1,20,92588,92589,0.04900704636683361,168.0,168.0,168.0
167594,65335448,65335446,79.115,1,20,92588,92587,0.04915990406004946,168.0,168.0,168.0
167595,65335448,65299759,196.957,1,20,92588,89259,0.12238371009233599,168.0,168.0,168.0
167596,65335448,65349389,198.281,1,20,92588,93536,0.12320640759566034,168.0,168.0,168.0
167597,65335451,65335454,79.018,1,20,92589,92590,0.04909963090459443,168.0,168.0,168.0
167598,65335451,65335448,78.869,1,20,92589,92588,0.04900704636683361,168.0,168.0,168.0
167599,65335451,65299761,196.458,1,20,92589,89260,0.12207364509674774,168.0,168.0,168.0
167600,65335451,65344130,198.06,1,20,92589,93133,0.12306908422086073,168.0,168.0,168.0
167601,65335454,601336584,54.67,1,20,92590,179581,0.03397044751264494,168.0,168.0,168.0
167602,65335454,65335451,79.018,1,20,92590,92589,0.04909963090459443,168.0,168.0,168.0
167603,65335454,65299763,196.469,1,20,92590,89261,0.12208048019685089,168.0,168.0,168.0
167604,65335454,65349394,192.569,1,20,92590,93537,0.11965712652391663,168.0,168.0,168.0
167605,65335478,65302302,34.84,1,20,92591,89468,0.02164862614487927,144.0,144.0,144.0
167606,65335491,65298988,115.781,1,20,92592,89165,0.07194315682205128,154.0,154.0,154.0
167607,65335530,1511342574,124.27,1,20,92593,189794,0.07721798998347149,90.0,90.0,90.0
167608,65335530,297253755,58.907,1,20,92593,165392,0.036603203797830164,90.0,90.0,90.0
167609,65335530,65287691,286.324,1,20,92593,87893,0.17791392744851928,90.0,90.0,90.0
167610,65335536,65363226,74.40100000000001,2,25,92594,94345,0.09246150595896456,122.0,123.0,Boundary
167611,65335536,2317662715,70.564,1,20,92594,198270,0.04384654578895696,122.0,122.0,122.0
167612,65335536,2399950833,164.732,2,25,92594,198918,0.20471994730759194,122.0,123.0,Boundary
167613,65335545,65330462,43.931,2,20,92595,92298,0.05459505138752532,121.0,122.0,Boundary
167614,65335545,65328997,48.885,1,20,92595,92156,0.030375806231125804,121.0,121.0,121.0
167615,65335587,65335588,26.859,1,20,92596,92597,0.01668945033367716,70.0,70.0,70.0
167616,65335587,65338394,277.545,1,20,92596,92837,0.17245889619347063,70.0,70.0,70.0
167617,65335587,65303439,150.48,1,20,92596,89589,0.09350416941106292,70.0,70.0,70.0
167618,65335588,65335587,26.859,1,20,92597,92596,0.01668945033367716,70.0,70.0,70.0
167619,65335612,65308861,314.125,1,50,92598,90299,0.19518871090012055,151.0,151.0,151.0
167620,65335612,767827024,717.452,4,65,92598,183087,1.7832204506195086,151.0,149.0,Boundary
167621,65335634,767822928,43.316,2,30,92599,183086,0.05383076292144606,153.0,149.0,Boundary
167622,65335634,767841501,52.735,1,30,92599,183092,0.03276809126722756,153.0,149.0,Boundary
167623,65335648,65318986,142.511,2,20,92600,91279,0.17710490014540123,81.0,81.0,81.0
167624,65335648,65327903,52.69,2,15,92600,92036,0.06548025898815664,81.0,81.0,81.0
167625,65335670,65320709,77.64699999999999,1,25,92601,91424,0.04824772888264754,52.0,52.0,52.0
167626,65335720,65335722,182.211,1,20,92602,92603,0.11322094771769795,104.0,104.0,104.0
167627,65335720,260494509,69.59100000000001,1,20,92602,161379,0.043241950116196706,104.0,82.0,Boundary
167628,65335720,65318039,95.695,1,20,92602,91189,0.059462264033703256,104.0,104.0,104.0
167629,65335722,65335720,182.211,1,20,92603,92602,0.11322094771769795,104.0,104.0,104.0
167630,65335722,65280896,31.108,1,20,92603,87638,0.01932966309170219,104.0,104.0,104.0
167631,65335722,65292828,29.07,1,20,92603,88424,0.018063305454409883,104.0,104.0,104.0
167632,65335774,65316518,55.798,1,20,92604,90988,0.03467135595958592,144.0,144.0,144.0
167633,65335826,65332207,96.729,1,20,92605,92353,0.06010476344339916,84.0,84.0,84.0
167634,65335857,65322409,200.146,1,35,92606,91575,0.12436526774951222,146.0,146.0,146.0
167635,65335857,65280694,206.958,1,35,92606,87631,0.12859805883157072,146.0,145.0,Boundary
167636,65335857,559544914,86.321,1,20,92606,178947,0.05363751600034797,146.0,146.0,146.0
167637,65335859,65335862,92.909,1,35,92607,92608,0.057731119589396904,145.0,145.0,145.0
167638,65335859,3567227931,46.994,1,20,92607,207918,0.02920079038612102,145.0,145.0,145.0
167639,65335859,65351526,42.52,1,20,92607,93678,0.026420768762349785,145.0,145.0,145.0
167640,65335859,65280694,201.747,1,35,92607,87631,0.1253600855008886,145.0,145.0,145.0
167641,65335862,65335859,92.909,1,35,92608,92607,0.057731119589396904,145.0,145.0,145.0
167642,65335862,65279965,108.773,1,20,92608,87577,0.06758857668360943,145.0,145.0,145.0
167643,65335862,65279961,145.894,2,35,92608,87576,0.18130910808157383,145.0,145.0,145.0
167644,65335865,65292248,116.624,1,20,92609,88334,0.07246697403904706,145.0,145.0,145.0
167645,65335865,65279965,76.30199999999999,1,20,92609,87577,0.047411982551853554,145.0,145.0,145.0
167646,65335865,65355942,82.075,1,20,92609,93912,0.05099916736053289,145.0,145.0,145.0
167647,65335871,65337658,85.12599999999998,1,20,92610,92805,0.052894975580051434,143.0,143.0,143.0
167648,65335871,65325125,203.168,1,20,92610,91819,0.12624305615966794,143.0,144.0,Boundary
167649,65335871,258964497,14.022,1,20,92610,160777,0.00871288851330359,143.0,143.0,143.0
167650,65335904,2600919806,17.141,2,45,92611,203018,0.021301900157828672,137.0,137.0,137.0
167651,65335904,65311781,28.147,2,20,92611,90540,0.03497955683696422,137.0,137.0,137.0
167652,65335923,65313930,107.553,1,20,92612,90795,0.06683050194489666,137.0,137.0,137.0
167653,65335923,65359150,93.557,1,20,92612,94123,0.058133769122745975,137.0,137.0,137.0
167654,65335923,65311781,226.884,1,20,92612,90540,0.14097953198205476,137.0,137.0,137.0
167655,65335927,65313107,205.00100000000003,1,20,92613,90708,0.12738203238594706,158.0,160.0,Boundary
167656,65335927,65335930,202.156,1,20,92613,92614,0.12561422695017835,158.0,160.0,Boundary
167657,65335927,65359839,82.899,1,20,92613,94157,0.051511178495532335,158.0,160.0,Boundary
167658,65335927,1386868882,32.446,1,35,92613,189226,0.02016105981333963,158.0,158.0,158.0
167659,65335930,65335932,128.626,1,20,92614,92615,0.07992468962431805,160.0,160.0,160.0
167660,65335930,65313076,73.714,1,20,92614,90706,0.045803869909403855,160.0,158.0,Boundary
167661,65335930,65340872,81.836,1,20,92614,92936,0.050850659276473587,160.0,160.0,160.0
167662,65335930,65335927,202.156,1,20,92614,92613,0.12561422695017835,160.0,158.0,Boundary
167663,65335932,65335930,128.626,1,20,92615,92614,0.07992468962431805,160.0,160.0,160.0
167666,65335951,65302109,418.727,1,20,92616,89440,0.26018554189916365,93.0,93.0,93.0
167667,65335999,65359014,150.344,1,20,92617,94114,0.09341966271887855,152.0,153.0,Boundary
167668,65335999,65302542,76.582,1,20,92617,89489,0.0475859669181155,152.0,152.0,152.0
167669,65335999,65304212,79.73899999999999,1,20,92617,89713,0.04954764064771894,152.0,152.0,152.0
167670,65335999,65291428,24.796,1,20,92617,88263,0.015407558377968608,152.0,152.0,152.0
167671,65336008,65320809,45.21,1,20,92618,91433,0.028092261423937764,126.0,126.0,126.0
